OID_;total_area;roman_5km_buffer_area;modern_5km_buffer_area;roman_buffer_area_percentage;modern_buffer_area_percentage;mean_elevation;mean_tpi_5km;road_length;road_density;site_count;site_density;modern_population
155;3482,9499512;1891,4300537;2439,5000000;54,305404333299997;70,041201688200005;124,0940018;-0,5442260;280819,478240000025835;80,626905978200000;15;0,004306694098480;1782780,0000000
156;780,1900024;718,3469849;589,6640015;92,073338880999998;75,579538268799993;123,7789993;-1,1382000;163747,783843000011984;209,881930466000000;5;0,006408695297750;143231,0000000
157;628,6309814;516,2979736;561,9359741;82,130532676900003;89,390435837100000;229,8809967;-7,9755998;94834,770767199996044;150,859206062999988;5;0,007953791886780;42580,0000000
158;3541,5800781;2555,0500488;2263,5300293;72,144353437299998;63,912998700199999;466,0159912;-0,7806720;401130,160090000019409;113,263049611000000;48;0,013553272534100;402602,0000000
159;3190,4699707;2164,9299316;2084,5900879;67,856145067000000;65,338025652400006;400,7900085;-1,5967000;320496,840439999999944;100,454429404999999;29;0,009089569958750;169566,0000000
160;167,6130066;75,4389038;58,3792992;45,007786294500001;34,829814434399999;41,9065018;-3,8782699;7935,282054700000117;47,342877596800001;2;0,011932248222700;8980,0000000
161;246,4420013;232,5919952;242,5279999;94,380013947300000;98,411796104800004;71,3734970;-11,2601004;61150,129192599997623;248,131929052000004;10;0,040577498744200;313403,0000000
162;9196,7802734;6678,2797852;6770,4799805;72,615410900300006;73,617937790900001;439,8469849;0,0227212;1052451,403690000064671;114,436941234000003;118;0,012830577277200;4766410,0000000
163;10364,2001953;6944,2597656;3622,5600586;67,002370031100000;34,952625290199997;790,0449829;-0,0846068;1019534,106129999971017;98,370746118100001;67;0,006464560577510;3287830,0000000
164;10364,2001953;636,1380005;0,0000000;6,137839760910000;0,000000000000000;685,6160278;-0,2688120;64925,621867399997427;6,264412173050000;4;0,000385943915075;1694,0000000
165;10247,4003906;953,0410156;1549,7099609;9,300319879150001;15,122957060899999;819,7429810;0,1678550;96852,970696000003954;9,451467397000000;1;0,000097585725343;337063,0000000
166;10247,4003906;164,6679993;1,0824200;1,606924614930000;0,010562873999600;466,4370117;-0,3462140;13667,852164199999606;1,333787267330000;3;0,000292757176029;81849,0000000
167;10247,4003906;1302,1899414;2187,1499023;12,707514996700001;21,343460965399998;150,6430054;0,0118588;137154,726075999991735;13,384343428399999;1;0,000097585725343;245697,0000000
168;10247,4003906;1271,8399658;1412,2800293;12,411342558499999;13,781837104599999;0,9168910;-0,1524300;127694,287660000001779;12,461139683500001;0;0,000000000000000;211142,0000000
169;10247,4003906;3182,7600098;2301,9899902;31,059194414600000;22,464136292999999;58,7741013;-0,0351624;387099,814261000021361;37,775416154799998;15;0,001463785880150;98164,0000000
170;10247,4003906;4930,4101562;3333,6599121;48,113765133599998;32,531762057000002;128,6399994;-0,3840580;603087,568806000053883;58,852737847299998;16;0,001561371605490;418571,0000000
171;10247,4003906;6659,3598633;3463,6699219;64,985846257899993;33,800474167499999;149,0370026;0,1672940;853769,693817000021227;83,315734847100003;31;0,003025157485640;204596,0000000
172;3211,0600586;2722,1398926;2464,7299805;84,773870401200000;76,757517315000001;49,4259987;-1,3473001;474816,961668999982066;147,869224806000005;20;0,006228472727090;493116,0000000
173;163,8410034;130,9620056;159,5890045;79,932375219400001;97,404801720799995;24,3964996;0,3998750;16819,351201599998603;102,656544154000002;2;0,012206956490000;66883,0000000
174;4286,3798828;2285,1398926;2604,0000000;53,311651208100002;60,750565073399997;951,2899780;-2,7616301;389543,784899000020232;90,879435689100006;25;0,005832427522410;3604280,0000000
175;10247,4003906;4445,8701172;4100,3100586;43,385346016699998;40,013173119900003;1238,6500244;1,1610200;545643,207954999990761;53,246988226799999;25;0,002439643133580;2489000,0000000
176;10247,4003906;2617,8000488;3752,5100098;25,545991656799998;36,619141116000002;787,9429932;-0,1671590;297568,090525000006892;29,038397952800000;11;0,001073442978770;61638,0000000
177;10247,4003906;505,9670105;1057,4399414;4,937515771910000;10,319104368900000;611,6500244;-0,0256438;59389,568327699998918;5,795574103070000;4;0,000390342901372;9420,0000000
178;10247,4003906;357,4530029;838,5109863;3,488231056700000;8,182670280900000;521,9039917;0,2337230;27747,795848500001739;2,707788784550000;0;0,000000000000000;11581,0000000
179;8544,5400391;1132,2700195;3949,0400391;13,251386433400000;46,217116673400000;225,2449951;0,0188222;131829,043620999989798;15,428454079300000;15;0,001755507017510;3571240,0000000
180;10247,4003906;2123,7299805;3920,0000000;20,724573057699999;38,253604334499997;493,8970032;-0,1403680;302090,697472000028938;29,479739832200000;28;0,002732400309610;2650790,0000000
181;10247,4003906;1108,8100586;1891,2700195;10,820403383600000;18,456095667600000;894,6339722;-0,1347580;116776,014458000005106;11,395672073600000;1;0,000097585725343;1661180,0000000
182;10247,4003906;1019,0499878;1931,0500488;9,944473221959999;18,844291968899999;873,9069824;-0,9323730;103395,838850999993156;10,089957931700001;0;0,000000000000000;342298,0000000
183;10247,4003906;214,3990021;804,7470093;2,092228213030000;7,853182061800000;1036,6600342;0,4450490;22482,414862000001449;2,193962761770000;0;0,000000000000000;263956,0000000
184;10127,4003906;3957,0900879;3780,3999023;39,073107957200001;37,328433324700001;720,7789917;0,1687420;939604,037812000024132;92,778403299000004;10;0,000987420227728;1016520,0000000
185;10127,4003906;2155,7299805;3617,6699219;21,286113882300000;35,721604581000001;848,3629761;-0,0652197;470859,586630999983754;46,493628025900001;9;0,000888678204955;1025750,0000000
186;10127,4003906;2319,7299805;2969,3500977;22,905483055800001;29,319963496300002;1037,6700439;0,6058220;283717,053567000024486;28,014795764300001;14;0,001382388318820;790608,0000000
187;10127,4003906;579,2349854;1799,8900146;5,719483411440000;17,772478081500001;884,9279785;-0,1549650;50399,829016600000614;4,976581064500000;3;0,000296226068318;418492,0000000
188;10127,4003906;2987,8400879;1995,6899414;29,502537400000001;19,705846164200000;987,1409912;0,4304350;331189,528534999990370;32,702323968700000;3;0,000296226068318;798091,0000000
189;10127,4003906;3825,4699707;2301,1101074;37,773464296400000;22,721626662999999;660,6770020;-0,0053022;461195,159060999983922;45,539342898699999;20;0,001974840455460;414923,0000000
190;10127,4003906;6169,8100586;4452,1601562;60,921952530900001;43,961529953599999;413,5979919;-0,2280820;773338,475352999987081;76,361005344399999;37;0,003653454842590;999082,0000000
191;10127,4003906;3753,0900879;2830,4699707;37,058770692700001;27,948633030500002;787,3270264;0,6488210;456800,835831000003964;45,105438534199997;58;0,005727037320820;449768,0000000
192;10127,4003906;5916,4702148;2571,4899902;58,420423668799998;25,391412317600000;891,0319824;0,2713690;709014,890075000002980;70,009564421999997;95;0,009380492163410;544457,0000000
193;10127,4003906;5860,1499023;3447,1999512;57,864305510900003;34,038349608099999;819,6690063;0,4684060;784074,421298000030220;77,421094363300000;59;0,005825779343590;722790,0000000
194;10127,4003906;6306,4199219;3982,3200684;62,270865954000001;39,322233887800003;358,8250122;-0,0044597;804817,733477000030689;79,469330966900003;113;0,011157848573300;685779,0000000
195;9001,3398438;6441,8100586;5385,7700195;71,565013324800006;59,832981678499998;95,4493027;-0,0754566;972863,550386999966577;108,079860029000002;93;0,010331795223200;1372720,0000000
196;424,7149963;264,8309937;259,5669861;62,354990037000000;61,115568869000001;5,4622402;-1,1819700;64389,235226299999340;151,605749223999993;20;0,047090402204900;103373,0000000
197;1201,9399414;488,7879944;852,8499756;40,666590529700002;70,956122365699997;523,6859741;-10,3521004;65633,766044100004365;54,606527150900000;24;0,019967719827900;26809,0000000
198;3182,1101074;1730,7099609;1303,7600098;54,388751567699998;40,971555532399996;559,5289917;-2,6864600;284674,731170999992173;89,460993353800006;57;0,017912642264300;152191,0000000
199;3026,0600586;2137,3000488;1914,6199951;70,629796086100001;63,271050740699998;444,9280090;-7,0069299;355147,435424999974202;117,362983069999999;57;0,018836374327100;314413,0000000
200;665,7670288;248,3459930;468,1740112;37,302236712800003;70,320996831000002;318,3399963;-8,9280796;38509,026375100002042;57,841594294600000;10;0,015020269204200;17663,0000000
201;3308,5500488;2432,9199219;1731,5000000;73,534324280099995;52,334103291399998;438,7439880;-2,6912401;544257,704972999985330;164,500369328000005;21;0,006347191274150;217117,0000000
202;5369,2099609;3901,3500977;3646,1499023;72,661529834700005;67,908499180899994;232,2830048;-1,6331500;676046,033678999985568;125,911640371000004;37;0,006891144184930;1032900,0000000
203;299,3980103;269,7170105;238,6239929;90,086440544200002;79,701262115099993;72,7432022;-2,9143701;73826,692743299994618;246,583778832000007;6;0,020040213343100;20091,0000000
204;811,5880127;636,2290039;706,2459717;78,393100188000005;87,020256661299996;99,8639984;-10,2095003;151649,299250000010943;186,855026044999988;10;0,012321522550300;1189940,0000000
205;10127,4003906;5553,6401367;3406,9899902;54,837766085200002;33,641308320199997;469,3619995;-0,1005920;723125,617517999955453;71,402886192500006;24;0,002369808546550;4104880,0000000
206;10127,4003906;4045,5200195;2151,8701172;39,946282989600000;21,248000811499999;628,9370117;0,0539015;482773,225173000013456;47,670004794100002;11;0,001086162250500;368083,0000000
207;10127,4003906;3984,3898926;1668,5699463;39,342671750900003;16,475797163399999;581,0939941;-0,1584000;470517,165103000006638;46,459816631599999;11;0,001086162250500;91650,0000000
208;10127,4003906;1770,3299561;1271,4399414;17,480596083599998;12,554455164900000;396,9460144;0,2350550;186855,002047999994829;18,450440867400001;1;0,000098742022773;32290,0000000
209;10127,4003906;2044,2900391;1928,7800293;20,185733359099999;19,045164157599999;230,7890015;0,0030662;217140,191698000009637;21,440861753499998;4;0,000394968091091;1117560,0000000
210;2562,1101074;1313,9300537;1546,5400391;51,283122060399997;60,361966278600001;38,4729996;-0,0214125;159376,154497000010451;62,205037182200002;20;0,007806065766680;666672,0000000
211;10034,0996094;1232,2099609;2154,2600098;12,280224523399999;21,469390315300000;375,1780090;0,9468100;145995,801028999994742;14,549965289599999;13;0,001295582115590;1332460,0000000
212;7273,8701172;0,0000000;1642,5200195;0,000000000000000;22,581101849100001;851,6259766;-0,3111390;0,000000000000000;0,000000000000000;0;0,000000000000000;825006,0000000
213;7471,8500977;0,0000000;2106,8798828;0,000000000000000;28,197566269100001;612,0780029;-0,0965531;0,000000000000000;0,000000000000000;0;0,000000000000000;615702,0000000
214;6343,1699219;1637,4399414;2929,3701172;25,814221620600001;46,181485807000001;408,9259949;-1,4684600;205962,798706000001403;32,470011247199999;2;0,000315299767251;972842,0000000
215;7943,8198242;3625,7199707;4784,2500000;45,642021734300002;60,226063856800003;633,0410156;-0,6153710;538952,344612000044435;67,845489517399997;19;0,002391796443080;2045990,0000000
216;10127,4003906;3957,0900879;3780,3999023;39,073107957200001;37,328433324700001;720,7789917;0,1687420;939604,037812000024132;92,778403299000004;10;0,000987420227728;1016520,0000000
217;10127,4003906;2155,7299805;3617,6699219;21,286113882300000;35,721604581000001;848,3629761;-0,0652197;470859,586630999983754;46,493628025900001;9;0,000888678204955;1025750,0000000
218;2872,9499512;2260,0100098;2046,8100586;78,665136816699999;71,244194760799999;132,1829987;-1,6400100;658159,969985999981873;229,088560946999991;6;0,002088445709800;2052510,0000000
219;7231,6000977;4298,0698242;3089,8898926;59,434561731499997;42,727610084200002;249,2010040;-0,8096740;1222663,091950000030920;169,072276597000013;17;0,002350793706850;2097780,0000000
220;9981,0595703;3812,9699707;2949,3000488;38,202056042700001;29,548967502400000;546,5490112;0,7129670;509308,456221000000369;51,027493888099997;32;0,003206072438960;2048970,0000000
221;10004,2998047;5505,7402344;3543,8100586;55,033738910899999;35,422869443899998;723,8070068;0,5749920;797442,363855000003241;79,709962658400002;24;0,002398968490400;1800710,0000000
222;10004,2998047;4950,3398438;3251,6799316;49,482122091400001;32,502823737000000;757,7969971;0,2049590;700990,247913999948651;70,068896534399997;22;0,002199054449540;1257490,0000000
223;10004,2998047;5602,6401367;3188,4099121;56,002321462799998;31,870395473500000;756,5139771;1,3251600;714469,866257000016049;71,416279020600001;25;0,002498925510840;1752480,0000000
224;10004,2998047;8402,4296875;3406,6398926;83,988183596400006;34,051757335200001;964,3410034;-1,0553000;1541679,304089999990538;154,101669700999992;136;0,013594154779000;2625660,0000000
225;10004,2998047;6889,9702148;3862,7299805;68,870089355100006;38,610697958700001;864,2440186;0,0472794;995942,723299999954179;99,551467143500005;87;0,008696260777710;2711840,0000000
226;10004,2998047;7033,0698242;4456,6000977;70,300470412999999;44,546846702499998;813,4910278;-0,4994010;1234393,378199999919161;123,386284128000000;119;0,011894885431600;1449490,0000000
227;10004,2998047;7144,2099609;5452,6499023;71,411394104699994;54,503063770499999;651,0499878;-0,4362950;1155424,910709999967366;115,492831409000004;61;0,006097378246440;705956,0000000
228;10004,2998047;8274,0898438;4570,3100586;82,705336758000001;45,683457591400000;470,3569946;0,2631680;1583299,391770000103861;158,261889655999994;211;0,021090931311500;554018,0000000
229;6659,7299805;5189,8999023;3873,5700684;77,929584496100006;58,164070911600000;87,6486969;-0,4470750;910433,004356999997981;136,707194890000011;143;0,021472342034800;1933410,0000000
230;58,4865990;55,4290009;55,3748016;94,772138972099995;94,679469506399997;9,4788198;3,2718799;22977,890002000000095;392,874443159000009;3;0,051293801535900;44037,0000000
231;258,9939880;87,6952972;0,0000000;33,859974088900003;0,000000000000000;231,9949951;-10,3393002;7260,954102890000286;28,035222585400000;4;0,015444373942100;3994,0000000
232;385,9989929;303,4779968;122,6129990;78,621447825700002;31,765108513600001;188,7279968;-14,6344995;73235,714125800004695;189,730324351000007;7;0,018134762339800;15666,0000000
233;125,1129990;26,9487991;37,6330986;21,539567716200001;30,079287455700001;130,5290070;-0,5581970;4099,769908600000235;32,768536783599998;2;0,015985549196200;75710,0000000
234;2413,0300293;2321,7500000;833,6699829;96,217202927900004;34,548678333399998;744,0330200;-6,7500000;646984,770649999962188;268,121309223000026;41;0,016991085689900;105286,0000000
235;1104,8399658;1018,7999878;697,1119995;92,212448799000001;63,096196831900002;511,3919983;-11,0630999;240009,976582000002963;217,235060287000010;11;0,009956193059900;145135,0000000
236;3087,8601074;1937,3299561;678,4089966;62,740211300299997;21,970198551100001;984,4650269;-1,3713700;335944,154395000019576;108,795134075999997;16;0,005181581886290;235508,0000000
237;3253,3999023;1550,0300293;1076,5999756;47,643390785800001;33,091535252400000;709,1060181;-2,7652800;255408,372096000006422;78,505065396999996;14;0,004303190637560;128606,0000000
238;479,7170105;406,2919922;380,5459900;84,694097415000002;79,327182831200005;134,6069946;-9,5226698;108435,249272999993991;226,040033811999990;10;0,020845623109400;76238,0000000
239;1427,1899414;1007,0999756;666,5949707;70,565237770200000;46,706815355400003;336,8309937;-8,2130203;165485,463645000010729;115,951954848000000;8;0,005605420671700;630582,0000000
240;10004,0996094;5743,3701172;4319,2500000;57,410165246699997;43,174800018500001;404,4010010;0,4286830;850954,751640000031330;85,060603639199996;64;0,006397377325190;2969120,0000000
241;10004,2998047;5006,7001953;2260,2199707;50,045483372699998;22,592485379599999;382,8599854;-0,1218980;608343,917173000052571;60,808245359499999;14;0,001399398286070;2366510,0000000
242;10004,2998047;2925,3200684;2327,3601074;29,240627784800001;23,263598181399999;348,2799988;-0,0915425;341126,081210999982432;34,097946669999999;13;0,001299441265640;712912,0000000
243;10004,2998047;1088,6300049;1985,1300049;10,881621164300000;19,842768046100002;348,1419983;-0,2897200;111272,838669000004302;11,122501408500000;1;0,000099957020434;640881,0000000
244;489,2260132;371,2619934;375,2590027;75,887623185099997;76,704629879300001;38,0063019;-1,9944400;75108,525740199998836;153,525208628000001;4;0,008176180113500;252610,0000000
245;5404,5800781;3255,3200684;3244,3898926;60,232617914899997;60,030378783899998;155,0630035;-2,5780699;485881,613302999990992;89,901825170400002;39;0,007216101794450;2350700,0000000
246;25,4654999;25,4654999;25,4654999;100,000000000000000;100,000000000000000;29,0477009;-44,7472992;15463,082425900000089;607,216920932999983;2;0,078537629718100;66847,0000000
247;251,4989929;208,6490021;50,8653984;82,962162055899995;20,224891486200001;188,0729980;-2,0356600;35524,102388100000098;141,249481661000004;1;0,003976159062870;40045,0000000
248;2872,9499512;2260,0100098;2046,8100586;78,665136816699999;71,244194760799999;132,1829987;-1,6400100;658159,969985999981873;229,088560946999991;6;0,002088445709800;2052510,0000000
249;7231,6000977;4298,0698242;3089,8898926;59,434561731499997;42,727610084200002;249,2010040;-0,8096740;1222663,091950000030920;169,072276597000013;17;0,002350793706850;2097780,0000000
250;364,8420105;318,7999878;317,7049866;87,380284786199994;87,080154540999999;258,8110046;-31,0976009;98688,899106700002449;270,497629843000027;6;0,016445474554300;134625,0000000
251;1466,5999756;1001,3400269;1347,8800049;68,276288253399997;91,905088457700003;129,0950012;-6,5010700;273753,001265000028070;186,658261162999992;20;0,013636983726300;1681310,0000000
252;3178,6499023;2362,1298828;2357,9299316;74,312363908699993;74,180233875499994;237,6900024;-2,9291301;480567,328426999971271;151,185988766000008;20;0,006291979492690;5033660,0000000
253;3811,0500488;2963,6298828;2061,8300781;77,764129172799997;54,101364498199999;502,7669983;-4,6556602;596994,590909000020474;156,648320871999999;18;0,004723107744420;1537780,0000000
254;2367,5800781;1742,6700439;850,9229736;73,605537571699998;35,940620614899998;590,6149902;1,4182000;346252,647936000023037;146,247491746999998;8;0,003378977578800;1023320,0000000
255;4582,2700195;3266,1201172;2099,4799805;71,277338595600000;45,817465394199999;380,7319946;-1,7700100;572058,181285000056960;124,841656830999995;26;0,005674043626670;1439830,0000000
256;4531,5698242;3223,3798828;1869,0500488;71,131638876799997;41,245089920900000;209,1459961;0,4669240;505750,029940999986138;111,605922352999997;48;0,010592355819700;1425750,0000000
257;4386,9399414;3131,0700684;1895,4599609;71,372530971000003;43,206881932599998;290,2940063;0,7405870;457629,151796000020113;104,316256413000005;82;0,018691844678800;548834,0000000
258;7385,5097656;5810,2099609;4802,1298828;78,670398460200005;65,020967207499993;178,7019958;-0,7845960;933664,802043000003323;126,418464219000001;227;0,030735860787400;954727,0000000
259;4204,2700195;3179,4899902;2585,6398926;75,625256595400003;61,500328964799998;85,4957962;-0,2305490;466187,997784000006504;110,884409331000001;146;0,034726599224500;3334540,0000000
260;293,0920105;166,0350037;222,7270050;56,649447175299997;75,992178915599993;61,2434006;-2,3834600;23704,998111199998675;80,879032051799996;9;0,030707080635600;104049,0000000
261;2017,2299805;1417,8000488;1476,8199463;70,284502141800004;73,210291369299995;272,8770142;-2,5125401;228967,468136000010418;113,505882002999996;26;0,012888961720600;345620,0000000
262;6131,2500000;2897,7600098;4119,1499023;47,262140832100002;67,182873025000006;314,8640137;-0,2119040;395239,884663000004366;64,463182004199993;60;0,009785932721710;768840,0000000
263;1361,5400391;946,5130005;1087,1099854;69,517823445000005;79,844143702200000;158,4210052;-2,2820001;169026,100639000011142;124,143319910000002;21;0,015423710943100;414322,0000000
264;2394,5500488;1313,9399414;1366,0300293;54,872101840100001;57,047462005000000;346,1830139;0,1729730;236971,945513000013307;98,963037180599997;13;0,005428994898800;70108,0000000
265;6649,0498047;5706,3999023;3658,3601074;85,822787766199994;55,020795675800002;590,5070190;-3,2427299;1317700,585369999986142;198,178781039999990;79;0,011881396939500;189833,0000000
266;878,7130127;648,8530273;272,1419983;73,841290383699999;30,970521018700001;227,7819977;-9,1408901;145076,552969999989728;165,101177374000002;9;0,010242251872900;26317,0000000
267;3916,8999023;3236,6999512;1409,6600342;82,634226859699993;35,989176882899997;281,5910034;-2,7551200;721494,766483000013977;184,200460689000010;43;0,010978069665300;413627,0000000
268;7257,8100586;4702,3198242;2629,6999512;64,789789017000004;36,232691816699997;641,6019897;-0,9682830;810594,252429999993183;111,685790326000003;57;0,007853608669810;470150,0000000
269;9719,0000000;7289,0097656;2902,7099609;74,997528198599994;29,866343872200002;1246,4599609;0,2404410;1254174,860129999928176;129,043611496000011;32;0,003292519806560;408624,0000000
270;8359,1298828;6393,6499023;3410,9299316;76,487026663999998;40,804844277599997;948,2890015;0,3336340;1140799,751649999991059;136,473504735999995;49;0,005861854126800;1498060,0000000
271;7696,2099609;4795,4599609;1937,1800537;62,309370265100000;25,170571795000001;981,6400146;0,3762270;770203,054593999986537;100,075629238999994;29;0,003768088467860;619583,0000000
272;9855,9804688;4863,8798828;1415,8199463;49,349528423199999;14,365084740000000;1430,8000488;1,2970001;712086,062659000046551;72,249134920299994;30;0,003043837200680;321393,0000000
273;9878,1796875;5805,8999023;1840,4599609;58,774997884400001;18,631569977100000;1262,4699707;-0,4407730;810623,507652999949642;82,062033015899999;19;0,001923431300210;296389,0000000
274;8159,2700195;3633,8300781;1928,2500000;44,536215487699998;23,632628842799999;1294,1099854;1,1081800;557197,421574000036344;68,290106864999998;20;0,002451199672540;1434150,0000000
275;8078,0200195;4743,2797852;2418,4699707;58,718346496899997;29,938895482500001;169,2169952;-0,9824410;647759,505321000004187;80,187905421699995;13;0,001609305246650;2206920,0000000
276;9236,7001953;5607,4199219;3736,8000488;60,708042951499998;40,456006688700000;601,6090088;-0,1392030;838726,368215000024065;90,803679937599995;17;0,001840484116680;1627230,0000000
277;9878,1796875;5397,3198242;4157,8999023;54,638809932199997;42,091762185800000;664,1090088;-0,1652790;779784,127656999975443;78,940063081000005;22;0,002227130979190;2697170,0000000
278;9878,1796875;3751,5000000;4585,8500977;37,977644856399998;46,424040083599998;535,1049805;0,0893694;470182,573781999992207;47,598098906499999;14;0,001417265168570;1568960,0000000
279;3610,6201172;2401,7299805;2156,4599609;66,518489969000001;59,725473490600002;174,4640045;-0,1014680;375223,002004000009038;103,922038271999995;10;0,002769607345950;276886,0000000
280;3660,4599609;1935,0899658;1816,3100586;52,864666912600001;49,619722056100002;161,6609955;0,1006380;259412,519766000012169;70,868831385799993;11;0,003005086824440;293141,0000000
281;6388,7700195;2029,8699951;2913,0700684;31,772469331500002;45,596727687100000;44,5909004;-0,4859590;240245,090250999986893;37,604278995300000;36;0,005634887449380;1225630,0000000
282;9878,1796875;3934,3999023;5101,9199219;39,829199577399997;51,648381415199999;290,8299866;0,8542630;482585,153960999974515;48,853652112799999;57;0,005770293900620;1416340,0000000
283;8713,9199219;5934,1601562;4087,6599121;68,099778394300003;46,909541845200003;520,7360229;-0,9154940;801442,799141000024974;91,972706465800002;35;0,004016562042550;1591490,0000000
284;7548,0898438;2155,9499512;3066,0400391;28,562854918300001;40,620078755400002;1050,3299561;-1,6950300;263508,168438000022434;34,910576568700002;12;0,001589806195790;825704,0000000
285;7255,0400391;2234,1499023;2384,8999023;30,794453101799999;32,872318960400001;838,3959961;0,0200189;248628,059937000012724;34,269701972500002;7;0,000964846501509;590405,0000000
286;1440,3499756;834,1040039;973,2529907;57,909814839799999;67,570590982699997;239,7319946;-5,6979399;81611,688941999993403;56,661013174099999;2;0,001388551417290;129442,0000000
287;2480,1699219;1577,0699463;1990,4899902;63,587173297299998;80,256194250199997;175,0090027;-1,5774400;220786,095690999994986;89,020552077399998;18;0,007257567250230;427781,0000000
288;5671,5200195;2220,6000977;3586,2700195;39,153526567999997;63,232960602799999;475,3269958;-1,2718700;315372,402075999998488;55,606327931499997;41;0,007229102578990;1311120,0000000
289;5649,2402344;1728,5100098;3761,9499512;30,597211979899999;66,592139740899995;692,5440063;-0,6743720;273773,714368999993894;48,462041444599997;37;0,006549553296540;504829,0000000
290;3693,7600098;1636,3699951;1894,0500488;44,300928885200001;51,277019725700001;556,3070068;-3,7380199;333876,398968000023160;90,389304688300001;41;0,011099800715700;1453060,0000000
291;1680,9399414;789,7160034;901,8129883;46,980619828499997;53,649328335100002;408,8320007;-2,9744501;140951,312830999988364;83,852676326500003;11;0,006543957775670;196495,0000000
292;6275,0698242;3228,2099609;3231,1201172;51,445004619400002;51,491381095300000;353,1839905;-0,9821560;494795,362603000015952;78,850973210399999;63;0,010039728921700;443890,0000000
293;7602,0297852;5032,3999023;4192,1899414;66,198108196999996;55,145665827199998;675,0629883;-3,1619999;1246845,847479999996722;164,014859545999997;101;0,013285925319200;326917,0000000
294;6114,3798828;5446,0498047;3771,5000000;89,069536225500002;61,682461218999997;291,7479858;-3,3021700;1437149,472370000090450;235,044190893000007;191;0,031237836650800;3918110,0000000
295;1810,2900391;941,9879761;1056,7299805;52,035196335800002;58,373517926200002;235,1549988;-10,1278000;203876,826375000004191;112,621083901000006;30;0,016571930106600;77478,0000000
296;8650,5195312;6445,8999023;3190,1101074;74,514598563199996;36,877670709800000;314,2439880;-1,2973200;1033426,178859999985434;119,464059370000001;46;0,005317599692580;4135290,0000000
297;9748,9697266;5553,4199219;2274,7399902;56,964172396000002;23,333132156900000;652,8330078;0,0148323;788280,901230999967083;80,857867378899996;37;0,003795272837820;880166,0000000
298;9748,9697266;5352,9702148;2916,0200195;54,908060697499998;29,911058309900000;955,2109985;-0,2764010;718046,823777999961749;73,653610988400004;27;0,002769523422200;896651,0000000
299;9748,9697266;7172,5400391;4235,2402344;73,572287536399998;43,442951954599998;1202,8499756;-0,9772780;1148979,279360000044107;117,856482436999997;42;0,004308147545640;571199,0000000
300;9748,9697266;4628,8398438;2888,5200195;47,480297647599997;29,628977220599999;1346,0799561;-0,3485330;612054,200157999992371;62,781423814500002;19;0,001948923889690;447642,0000000
301;9748,9697266;5520,9399414;3083,0400391;56,631009186199996;31,624265184300000;1188,0999756;0,3628540;677409,115168999996968;69,485200402600000;13;0,001333474240320;1237650,0000000
302;9748,9697266;3289,5800781;2164,1201172;33,742848428000002;22,198449455500000;1029,6199951;-0,1651680;386533,060134000028484;39,648606055300000;11;0,001128324357190;269448,0000000
303;9748,9697266;5963,0800781;3678,2099609;61,166259054800001;37,729217179899997;1406,6099854;-0,4310180;818422,756600999971852;83,949666432000001;35;0,003590122954700;644463,0000000
304;9748,9697266;5111,0898438;905,9030151;52,426974204499999;9,292294883920000;1437,1199951;-1,1523800;693835,692082999972627;71,170155569599999;7;0,000718024590940;249012,0000000
305;9748,9697266;5378,4599609;2586,8898926;55,169521619100003;26,535007956099999;1468,2099609;-0,7342810;721741,351215000031516;74,032576924400004;12;0,001230899298750;792781,0000000
306;9748,9697266;5152,0400391;2976,6699219;52,847020593600000;30,533174328800001;1381,2500000;1,2139699;688086,801475999993272;70,580463451599996;12;0,001230899298750;462842,0000000
307;9748,9697266;4846,5400391;2713,4599609;49,713356128900003;27,833299692600001;1055,6199951;-0,8300780;669362,910550000029616;68,659861434000007;19;0,001948923889690;1166140,0000000
308;9748,9697266;799,0079956;1065,6700439;8,195819845750000;10,931104248300000;1028,0600586;-0,2285100;111815,692991000003531;11,469488174400000;5;0,000512874707814;552346,0000000
309;122,9189987;26,3174992;0,0000000;21,410440562600002;0,000000000000000;126,6240005;4,1691999;0,000000000000000;0,000000000000000;0;0,000000000000000;30250,0000000
310;7791,0800781;5320,4902344;4526,0800781;68,289507757899997;58,093101761800000;124,2119980;-0,2580920;717263,030295999953523;92,062079083200004;18;0,002310334359230;134323,0000000
311;9748,9697266;5348,0698242;2950,7099609;54,857794969300002;30,266890181200001;199,6289978;-0,0828319;673047,507879000040703;69,037808789699994;23;0,002359223655950;133596,0000000
312;9748,9697266;4678,3901367;4017,1201172;47,988559488200003;41,205586127099998;432,2860107;0,4070760;579295,036240000044927;59,421154489999999;28;0,002872098363760;253074,0000000
313;9748,9697266;5016,8500977;2416,6298828;51,460310559699998;24,788566900799999;403,3219910;-0,0105903;622971,324738000053912;63,901247230300001;25;0,002564373539070;316961,0000000
314;9748,9697266;5661,8701172;3645,0700684;58,076599640700003;37,389284925399998;449,4729919;0,3169720;790675,196950000012293;81,103462122300002;37;0,003795272837820;660484,0000000
315;9748,9697266;5493,3100586;3266,3200684;56,347595824700001;33,504259013700000;672,6770020;-0,7910530;672711,250892000040039;69,003317248900004;30;0,003077248246890;488034,0000000
316;9748,9697266;3831,3000488;1555,5899658;39,299537861799998;15,956454984000001;1083,3599854;1,0793600;444795,566977999988012;45,624879290199999;5;0,000512874707814;176896,0000000
